dataset,record_id,mean,std,variance,min,max,median,rms,peak_to_peak,crest_factor,skewness,kurtosis,q25,q75,iqr,env_mean,env_std,env_max,env_min,total_power,power_mean,power_std,dominant_freq,data_length,shaftSpeed,samplingRate,range
AGR.361,65,-0.0011651583080044493,0.2316538449742048,0.053663503891332905,-0.68021727,0.76811314,-0.0073246956,0.23165677517658667,1.44833041,3.315737860092738,0.12505040264368503,-0.44362581040556703,-0.17335033,0.16358376,0.33693408999999996,0.2957134164658355,0.14100333577136342,0.7754546233897797,0.0013717421698450777,57780579.04349055,1760.9050999143801,87406.62507925605,0.10081370188644745,32813,0.0,3125.0,1.44833041
AGR.361,66,-0.0011629602527778627,0.20541721065121227,0.04219623043172451,-0.6206436,0.7065859,-0.01416111,0.20542050264828496,1.3272295,3.4397048536571635,0.23085600985059793,-0.4635299717486161,-0.15577126,0.14209843,0.29786968999999996,0.26507889900117754,0.11885701764861029,0.7125091425326129,0.0026171427784263852,45433840.826133244,1384.6292879691964,69275.85016540544,0.10078322616036327,32813,0.0,3125.0,1.3272295
AGR.361,67,-0.0011456638992838203,0.22769507900128355,0.05184504900140076,-0.6235733,0.7827625,-0.011231422,0.2276979612275237,1.4063358,3.4377229193450556,0.18018704174832498,-0.6597870875744904,-0.18018675,0.16846752,0.34865427000000004,0.2935761376481116,0.13230442907245654,0.8129415911796711,0.00095779201203861,55822612.94607086,1701.2346614473183,99183.5153844822,0.1008746533386158,32813,0.0,3125.0,1.4063358
AGR.361,68,-0.0011445031009554138,0.2510150959301369,0.06300857838481583,-0.76518345,0.7837391,-0.0034179688,0.25101770509699894,1.54892255,3.122246296121405,0.08705312124280858,-0.5129355428106379,-0.18897629,0.17920971,0.368186,0.32106389194228147,0.15144782582742722,0.8652506254492301,0.0004920417324444005,67842303.68011446,2067.543463874515,101417.80733415134,0.10084417761253162,32813,0.0,3125.0,1.54892255
AGR.361,69,-0.0011331040501188555,0.19358955323409618,0.03747691512137696,-0.55911636,0.64896584,-0.008301258,0.1935928693060913,1.2080822,3.3522197502735223,0.20227345799167387,-0.5061067832118127,-0.15088797,0.13623905,0.28712702,0.24921273670798633,0.11334957445909614,0.6919254058409752,0.002128511890296417,40352513.40378873,1229.7721453018235,74103.82686006419,0.10078322616036327,32813,0.0,3125.0,1.2080822
AGR.361,70,-0.0011622637953584058,0.23856953322975424,0.05691542218546281,-0.717329,0.7524872,-0.0014648438,0.2385723643731453,1.4698162,3.154125591944308,0.06287571042939936,-0.7833834761551421,-0.19483614,0.1860466,0.38088274,0.30811153270799413,0.13747537301684973,0.8047992678450162,0.001480806983878533,61278154.18989749,1867.5531570735552,102818.86151175173,0.1007862976959649,32812,0.0,3125.0,1.4698162
AGR.361,71,-0.0011442358913753695,0.2361546669555609,0.05576902672489189,-0.6870537,0.8032713,-0.019043922,0.2361574390119164,1.490325,3.4014228108201463,0.25793034754213967,-0.47150566621640877,-0.18018675,0.16456032,0.34474707000000004,0.30205993748228593,0.14247510973414423,0.8663747928984599,0.001536921222132657,60047528.65068575,1829.9920351898866,85162.70063957036,0.1008746533386158,32813,0.0,3125.0,1.490325
AGR.361,72,-0.0011372293372531393,0.25464041833961854,0.06484174265217595,-0.7759261,0.8608923,-0.010254383,0.25464295777174256,1.6368184000000001,3.380781889800733,0.11736720050313981,-0.6146465025969468,-0.19874287,0.18995285,0.38869571999999997,0.3265795079513005,0.15175837216668633,0.8781775688835577,0.0014750872813422264,69811785.56393029,2127.6296953532333,106286.9154659365,0.10087772766061197,32812,0.0,3125.0,1.6368184000000001
AGR.361,73,-0.0011601799791920637,0.24421815457276383,0.059642507022926367,-0.7397914,0.8052254,-0.01416111,0.24422091032610307,1.5450168,3.2971189851221148,0.14904533137212675,-0.5230625406456895,-0.18409348,0.17725658,0.36135006000000003,0.3137376340228444,0.14441280088273473,0.8075452286746554,0.0005333554240084982,64214203.08493112,1957.0341059652299,82477.88912382351,0.10081677435084725,32812,0.0,3125.0,1.5450168
AGR.361,74,-0.001133819316979551,0.21989606016785548,0.04835427727734512,-0.68021727,0.7397909,-0.017090797,0.21989898322545437,1.42000817,3.3642306533155706,0.2607588767494461,-0.34465091456730335,-0.1616311,0.14698124,0.30861234000000004,0.28075482939173985,0.13374066649358698,0.7900219403499655,0.0034180342751713487,52064094.50419571,1586.6910829304152,71319.19642643418,0.3025020571115107,32813,0.0,3125.0,1.42000817
AGR.361,75,-0.0011372293372531393,0.25464041833961854,0.06484174265217595,-0.7759261,0.8608923,-0.010254383,0.25464295777174256,1.6368184000000001,3.380781889800733,0.11736720050313981,-0.6146465025969468,-0.19874287,0.18995285,0.38869571999999997,0.3265795079513005,0.15175837216668633,0.8781775688835577,0.0014750872813422264,69811785.56393029,2127.6296953532333,106286.9154659365,0.10087772766061197,32812,0.0,3125.0,1.6368184000000001
AGR.361,76,-0.0011071712655674755,0.2459006328044476,0.06046712121362777,-0.71244574,0.863822,-0.0073246956,0.24590312531938072,1.57626774,3.5128549052723987,0.12035620523557487,-0.6423857159964239,-0.19288301,0.18214035,0.37502336000000003,0.31515945728044603,0.1470033494203925,0.8640103215067185,0.003494037136405897,65101875.87172544,1984.087403136823,80895.9201100428,0.10093868097037668,32812,0.0,3125.0,1.57626774
AGR.361,77,-0.0011406529994468489,0.23582327731652172,0.05561261812430511,-0.71635246,0.77983284,-0.010254383,0.23582603591115686,1.4961853,3.306814012231405,0.10393273204940709,-0.737013666825181,-0.18897629,0.18214035,0.37111664,0.3038436393787716,0.13749756411689498,0.8114211470166006,0.0025156640414157236,59875466.1323367,1824.8039172356669,86452.98698686733,0.10081677435084725,32812,0.0,3125.0,1.4961853
AGR.361,78,-0.001134174715294243,0.23671185558584426,0.05603250257489359,-0.70951605,0.75053406,-0.0014648438,0.23671457269711638,1.46005011,3.1706288778440843,0.09020840682363455,-0.5587436234973175,-0.18213987,0.17139721,0.35353708,0.30343048299750774,0.14140803898637136,0.8181423672690348,0.003972944267689337,60331186.56432303,1838.6367160675047,96064.46112503174,0.1008746533386158,32813,0.0,3125.0,1.46005011
AGR.361,79,-0.0011456638992838203,0.22769507900128355,0.05184504900140076,-0.6235733,0.7827625,-0.011231422,0.2276979612275237,1.4063358,3.4377229193450556,0.18018704174832498,-0.6597870875744904,-0.18018675,0.16846752,0.34865427000000004,0.2935761376481116,0.13230442907245654,0.8129415911796711,0.00095779201203861,55822612.94607086,1701.2346614473183,99183.5153844822,0.1008746533386158,32813,0.0,3125.0,1.4063358
AGR.361,80,-0.0011248199896790807,0.2344646535166606,0.0549736737486877,-0.7036562,0.77299595,-0.0034179688,0.2344673516050729,1.47665215,3.2968169969437895,0.07202038075058555,-0.6623239786464818,-0.18409348,0.17823315,0.36232663,0.3010883520974651,0.1389043445801203,0.7947442027073803,0.002303872425899361,59187522.528430216,1803.8376974408818,88285.7986775113,0.10087772766061197,32812,0.0,3125.0,1.47665215
AGR.361,81,-0.0011149073721001465,0.2494181818391301,0.06220942943193736,-0.7378378,0.8442898,-0.0034179688,0.2494206736627614,1.5821276,3.385003286221389,0.08839689546381328,-0.604752617402669,-0.1931271525,0.18214035,0.3752675025,0.3201565991960216,0.14805354938830467,0.8623412943380212,0.0009345356013894375,66977711.04871275,2041.2565844420562,109689.14746907471,0.10087772766061197,32812,0.0,3125.0,1.5821276
AGR.361,82,-0.0011301457348195782,0.2523162454918206,0.06366348773908866,-0.77690315,0.84526634,-0.009277821,0.2523187764881373,1.62216949,3.34999381244915,0.08963952453968775,-0.5993629352641205,-0.19288301,0.18702316,0.37990617,0.3246763692461621,0.14803211670421168,0.8524951826260054,0.003874262758329239,68543226.81438872,2088.9682681454565,88796.27305416974,0.10087772766061197,32812,0.0,3125.0,1.62216949
AGR.361,83,-0.0011068512237268765,0.25136027449836323,0.06318198759589252,-0.6860771,0.7983885,-0.009277821,0.251362711465969,1.4844656,3.1762408009673724,0.12119213305583484,-0.7641127336834281,-0.20264912,0.1938591,0.39650821999999997,0.32427739180676524,0.14563438287169064,0.8082537053292924,0.0027585193478681836,68028920.88963607,2073.2307588344884,86789.83937586713,0.10084417761253162,32813,0.0,3125.0,1.4844656
AGR.361,84,-0.0011459507160916738,0.19275850517763038,0.03715584131831456,-0.5679059,0.6890068,-0.0024414062,0.19276191149020663,1.2569127,3.5743928594265126,0.09460994608488899,-0.6362504307398513,-0.151865,0.14209843,0.29396343,0.24742534511478295,0.11442768201720778,0.6897749944808385,0.0010730766936023989,40004408.582927525,1219.200554154807,70449.79545065812,0.10087772766061197,32812,0.0,3125.0,1.2569127
AGR.361,85,-0.001122923489568159,0.2297408351516612,0.05278085133618276,-0.7280717,0.81889725,-0.015137672,0.22974357943878687,1.5469689500000001,3.5643966721524327,0.20846058059161338,-0.38115772434837325,-0.17042065,0.16065407,0.33107472000000004,0.2926906816430863,0.14105009219718523,0.831115515670856,0.0009350821629416883,56830129.1952143,1731.9394506815684,60082.35515480598,0.10081370188644745,32813,0.0,3125.0,1.5469689500000001
AGR.361,86,-0.0011226756604550165,0.20353801811424024,0.04142772481787279,-0.5825553,0.6284561,0.0063476562,0.20354111431971517,1.2110113999999998,3.0876125548415905,0.007017285934234771,-0.8143860183980416,-0.16846752,0.15772438,0.3261919,0.2641250539742178,0.11443192650730888,0.6812123099734518,0.0034244302242311423,44603578.320421144,1359.3678629897947,83796.33299685486,0.10081677435084725,32812,0.0,3125.0,1.2110113999999998
AGR.361,87,-0.0011682097416328898,0.00588922490573352,3.468296999031199e-05,-0.021974087,0.028810501,-0.0014648438,0.00600397235093217,0.050784588,4.798573230525772,0.05816733992439579,-1.1115494769814338,-0.006348133,0.0043945312,0.0107426642,0.008140643883694208,0.0021120064251658956,0.029044538169111102,0.0004887839634679088,38812.28790158298,1.1828326547887418,128.42144957749923,0.0009752232346935666,32813,0.0,3125.0,0.050784588
AGR.361,88,-0.0011456834791204438,0.2090213745889606,0.04368993503505859,-0.6059942,0.6636143,-0.0073246956,0.2090245144132451,1.2696085,3.1748156519479958,0.15943868790796734,-0.6349495301572419,-0.16553736,0.15284157,0.31837893,0.27078582057087697,0.11855893903864861,0.719609113494519,0.0006120978460278114,47039191.88729606,1433.5972170942357,64985.86993064334,0.10084725100572961,32812,0.0,3125.0,1.2696085
AGR.361,89,-0.001133819316979551,0.21989606016785548,0.04835427727734512,-0.68021727,0.7397909,-0.017090797,0.21989898322545437,1.42000817,3.3642306533155706,0.2607588767494461,-0.34465091456730335,-0.1616311,0.14698124,0.30861234000000004,0.28075482939173985,0.13374066649358698,0.7900219403499655,0.0034180342751713487,52064094.50419571,1586.6910829304152,71319.19642643418,0.3025020571115107,32813,0.0,3125.0,1.42000817
AGR.361,90,-0.0011629602527778627,0.20541721065121227,0.04219623043172451,-0.6206436,0.7065859,-0.01416111,0.20542050264828496,1.3272295,3.4397048536571635,0.23085600985059793,-0.4635299717486161,-0.15577126,0.14209843,0.29786968999999996,0.26507889900117754,0.11885701764861029,0.7125091425326129,0.0026171427784263852,45433840.826133244,1384.6292879691964,69275.85016540544,0.10078322616036327,32813,0.0,3125.0,1.3272295
AGR.361,91,-0.0011701494923381693,0.22859198753722798,0.0522542967662202,-0.6518955,0.7974119,-0.011231422,0.2285949824822378,1.4493074,3.4883175970931912,0.18911826973336746,-0.5052885410109411,-0.1762805,0.16358376,0.33986426000000003,0.2933107584739841,0.1359366091726601,0.8511942193057707,0.002473122791188811,56259878.91181594,1714.612913318784,64836.955693344185,0.10084725100572961,32812,0.0,3125.0,1.4493074
AGR.361,92,-0.0011545916725413709,0.24393211037918971,0.05950287447404519,-0.70951605,0.73100185,-0.00048828125,0.24393484284942876,1.4405179,2.9967094551196123,0.05029239707368352,-0.8328367876323983,-0.20264912,0.19092941,0.39357853,0.31644669618870985,0.137362915305664,0.7804518208787815,0.0015244162490638611,64067761.9014355,1952.5115625342244,130321.24139577572,0.10084417761253162,32813,0.0,3125.0,1.4405179
AGR.361,93,-0.0011187582865541097,0.2215257833245069,0.04907367267753637,-0.68998337,0.7837391,-0.012207985,0.22152860830520307,1.47372247,3.537868566935751,0.1656279303677392,-0.43012291867042807,-0.16651392,0.15577126,0.32228518,0.2829460954853781,0.13449945734000496,0.7889945457520023,0.0015500552554013538,52838625.94547635,1610.2954909784644,79048.13339265452,0.10081370188644745,32813,0.0,3125.0,1.47372247
AGR.361,94,-0.0011442358913753695,0.2361546669555609,0.05576902672489189,-0.6870537,0.8032713,-0.019043922,0.2361574390119164,1.490325,3.4014228108201463,0.25793034754213967,-0.47150566621640877,-0.18018675,0.16456032,0.34474707000000004,0.30205993748228593,0.14247510973414423,0.8663747928984599,0.001536921222132657,60047528.65068575,1829.9920351898866,85162.70063957036,0.1008746533386158,32813,0.0,3125.0,1.490325
AGR.361,95,-0.0011456834791204438,0.2090213745889606,0.04368993503505859,-0.6059942,0.6636143,-0.0073246956,0.2090245144132451,1.2696085,3.1748156519479958,0.15943868790796734,-0.6349495301572419,-0.16553736,0.15284157,0.31837893,0.27078582057087697,0.11855893903864861,0.719609113494519,0.0006120978460278114,47039191.88729606,1433.5972170942357,64985.86993064334,0.10084725100572961,32812,0.0,3125.0,1.2696085
AGR.361,96,-0.0011131020435406701,0.2287158271377835,0.052310929583320454,-0.7085395,0.7466278,-0.009277821,0.22871853571470718,1.4551672999999998,3.264395680336589,0.1466178806952286,-0.6893855054575373,-0.18409348,0.17139721,0.35549069,0.2965613945108133,0.12912953747536624,0.792458534510209,0.00104371041356205,56324144.10266861,1716.5191875984706,71461.07962367087,0.1007527504342791,32813,0.0,3125.0,1.4551672999999998
AGR.361,97,-0.0011337790698448737,0.23812890222340247,0.05670537407412277,-0.73100185,0.78178596,-0.0073246956,0.2381316012819424,1.5127878099999998,3.2829996346196118,0.1053236442767819,-0.5829320059460592,-0.18311691,0.1743269,0.35744381000000003,0.30432863979541847,0.1442085732349406,0.816324984081301,0.0017266446456405756,61051940.23592938,1860.6589124688949,107174.44017823602,0.10087772766061197,32812,0.0,3125.0,1.5127878099999998
AGR.361,98,-0.001113192915481669,0.22078721416312988,0.048746993937915775,-0.6675215,0.75834656,-0.010254383,0.22079002046374935,1.42586806,3.4346958182582803,0.1858812439087226,-0.5137097679344427,-0.17042065,0.15577126,0.32619191000000003,0.2844316709608681,0.12881712474941784,0.7729319443011875,0.0006618892084834149,52486879.869116254,1599.5757739041312,99709.73302539052,0.10081370188644745,32813,0.0,3125.0,1.42586806
AGR.361,99,-0.0011187582865541097,0.2215257833245069,0.04907367267753637,-0.68998337,0.7837391,-0.012207985,0.22152860830520307,1.47372247,3.537868566935751,0.1656279303677392,-0.43012291867042807,-0.16651392,0.15577126,0.32228518,0.2829460954853781,0.13449945734000496,0.7889945457520023,0.0015500552554013538,52838625.94547635,1610.2954909784644,79048.13339265452,0.10081370188644745,32813,0.0,3125.0,1.47372247
AGR.561,0,-0.0005561498624710471,0.22489556554398524,0.050578015401348965,-0.8252702,1.0544343,-0.007885933,0.22489625320137838,1.8797045,4.68853653624825,0.22475387743522002,0.1308531557254602,-0.15540504,0.1451993,0.30060434,0.281558912193674,0.14792200324317886,1.1565737332616917,0.001201630687921505,54454007.39005702,1659.575990188255,32380.18322845594,0.0366024625137145,32812,997,3125,1.8797045
AGR.561,1,-0.0005146980781009996,0.27369828007188496,0.07491074851430797,-1.1592746,1.1388631,-0.0069584846,0.27369876402428195,2.2981377,4.161009290852927,0.10198287421074034,0.05039530727491304,-0.18694973,0.17952776,0.36647749,0.3418841666012868,0.18148547106492888,1.1631316310129896,0.002991855562637831,80651245.42378767,2457.980172613302,38639.671520218566,0.03657198585883213,32812,997,3125,2.2981377
AGR.561,2,-0.0005179470170587878,0.2848416165525778,0.08113474652028575,-1.1490693,1.193603,-0.009741783,0.28484208746145334,2.3426723000000003,4.190402516136334,0.14540126274446247,0.04352021882837542,-0.1953001,0.18694973,0.38224983,0.3560981984170183,0.18831843880469554,1.3636590945526919,0.0014338154401516787,87357499.96345611,2662.2832402845247,31795.737174724403,0.036570871301008744,32813,0,3125,2.3426723000000003
AGR.561,3,-0.0005320290883826538,0.2591542857293403,0.06716094381188455,-0.98021126,1.1574197,-0.0115971565,0.2591548318415758,2.13763096,4.466132048456435,0.22676437944795638,0.12974547848765372,-0.17674398,0.16561079,0.34235477000000003,0.32302860033943026,0.17313201333510964,1.235074302206847,0.0014320935025661495,72312020.7569356,2203.7613371814705,45312.563205199556,0.036570871301008744,32813,997,3125,2.13763096
AGR.561,4,-0.0005055913755325636,0.23961838181794629,0.057416968905051095,-0.997839,1.0692792,-0.007885933,0.23961891521265619,2.0671182,4.462415661347268,0.1615183081369765,0.10424161247964747,-0.16375494,0.15447712,0.31823206,0.29964248590017506,0.15826741318510462,1.0959290271608841,0.002603954984625236,61820721.948458284,1884.0313884270954,32144.13437645666,0.036570871301008744,32813,0,3125,2.0671182
AGR.561,5,-0.0005541146771638427,0.21251428857954424,0.04516232285046981,-0.8735151,0.9588723,-0.0069584846,0.21251501098403675,1.8323874,4.512021506433852,0.1981342722298691,0.08703680380530177,-0.1451993,0.13777685,0.28297615,0.2661993125945574,0.139509421567535,1.0056264594327826,0.001710633306100191,48623322.27034263,1481.876212067007,24246.614992167528,0.0366024625137145,32812,997,3125,1.8323874
AGR.561,6,-0.0004779947728049861,0.2517002854377637,0.06335303368945171,-0.9867058,1.3531833,-0.012525082,0.25170073930851794,2.3398890999999997,5.376159417399877,0.2531762364053995,0.1400333475749833,-0.17396069,0.16189957,0.33586026,0.3148253609207714,0.16610625508695415,1.402835490480255,0.003279541720164915,68212011.93998869,2078.8105915334986,32617.050826676204,0.036570871301008744,32813,0,3125,2.3398890999999997
AGR.561,7,-0.0005068353553440814,0.21323287256911885,0.045468257944078085,-0.81877565,0.89485407,-0.0069584846,0.21323347491929007,1.71362972,4.196592820797516,0.20356963426295516,0.08877845321623967,-0.1479826,0.1396327,0.2876153,0.26724659033082704,0.139699794080346,0.9708232948929858,0.0023068490620736164,48952646.352908425,1491.9129084758144,30630.634350309905,0.0366024625137145,32812,0,3125,1.71362972
AGR.561,8,-0.0005123200959040622,0.2608565843195054,0.06804615758283923,-1.1425748,1.1583467,-0.0069584846,0.26085708741515895,2.3009215000000003,4.440541414757382,0.14381708838715224,0.05847056778368387,-0.17952728,0.17024994,0.34977722,0.32619501700399745,0.17230608961763638,1.3170989058613354,0.001539674088672285,73265102.03853752,2232.807181255524,41474.935722983115,0.036570871301008744,32813,0,3125,2.3009215000000003
AGR.561,9,-0.0004972218734998323,0.21823339456296026,0.04762581450247269,-0.8660927,1.0349507,-0.0060305595,0.21823396099613868,1.9010434,4.742390667684907,0.1928406640554557,0.06850856943067551,-0.15169382,0.142416,0.29410981999999997,0.2735200230364771,0.14296388786215172,1.075949835916203,0.0014269682432397313,51278645.80807347,1562.7539636142221,33991.55527253706,0.03660134702709292,32813,0,3125,1.9010434
AGR.561,10,-0.00046218849440313317,0.271368962973908,0.07364111406553424,-1.2112312,1.1193795,-0.008813858,0.27136935656727823,2.3306107000000003,4.124929631553598,0.1506715055993239,0.13759085233649104,-0.18416643,0.17674446,0.36091089,0.3381270359242123,0.1815283705826153,1.2972041238875542,0.0017827464298092275,79289099.7449064,2416.3928852865142,42806.654611619386,0.036570871301008744,32813,0,3125,2.3306107000000003
AGR.561,11,-0.0005357041813229514,0.21340405536211773,0.045541290844997806,-0.85403156,1.2631879,-0.0060305595,0.21340472774511746,2.11721946,5.919212349918994,0.1562338650867374,0.03465375747906707,-0.14705467,0.13870478,0.28575945,0.267516651392435,0.139705797649002,1.2803767945551845,0.0016041054836764981,49034296.64023234,1494.355793137852,28242.058781958192,0.036570871301008744,32813,0,3125,2.11721946
AGR.561,12,-0.0005016892065903757,0.2220557998873156,0.04930877826359556,-0.7872305,0.9579444,-0.0069584846,0.22205636661815298,1.7451749,4.313969532102074,0.18973296893221167,0.042443345658496945,-0.15447712,0.1451993,0.29967642,0.27867274528403674,0.1447733029778265,1.035655220056481,0.00047040760844005544,53090685.86146473,1617.9771999349261,28145.848588640205,0.036570871301008744,32813,0,3125,1.7451749
AGR.561,13,-0.0005641498268910766,0.2593520443651601,0.06726348291638796,-0.96258307,1.1425748,-0.012525082,0.2593526579416821,2.10515787,4.40548714274954,0.21321381333579933,0.04922394388357265,-0.17952728,0.16932201,0.34884929,0.32453598793821437,0.17089083162437516,1.259341560022234,0.0028569136756903244,72418047.61329107,2207.0598443645945,41461.096849864436,0.2939473363403633,32812,0,3125,2.10515787
AGR.561,14,-0.0004953557876051448,0.2459133255446853,0.060473363680446375,-0.90320444,1.2798877,-0.008813858,0.2459138244544269,2.18309214,5.204618743332141,0.23864593051672567,0.15275268111558216,-0.17024946,0.15818834,0.3284378,0.30752724827282263,0.16240061959787938,1.2863058795013949,0.0021808951938342646,65107541.10199644,1984.2600604046213,30228.167113909065,0.0366024625137145,32812,997.0,3125.0,2.18309214
AGR.561,15,-0.000556514118824856,0.2240570875670161,0.050201578489013514,-0.8048587,1.0655684,-0.0069584846,0.2240577787022311,1.8704271000000001,4.75577507807092,0.18253951136634222,0.058130195130229545,-0.15447712,0.1451993,0.29967642,0.2807083959384991,0.14699069064272843,1.081628176076138,0.004252633308350745,54052020.05221026,1647.274557407438,41540.54764709038,0.03660134702709292,32813,998,3125,1.8704271000000001
AGR.561,16,-0.0005292017855342557,0.2065717949788687,0.04267190648079177,-0.8382592,0.8345485,-0.0060305595,0.20657247284021552,1.6728077,4.039979231141441,0.15064138751505554,0.03751949611893313,-0.142416,0.13499355,0.27740955,0.25882351870420023,0.13547870379365584,0.9020748030184359,0.0015280355024234237,45942042.85219583,1400.1597845969716,31412.771154435355,0.03657198585883213,32812,0,3125,1.6728077
AGR.561,17,-0.00047969134397494903,0.2342886754089797,0.054891183424894255,-0.87165976,0.9876332,-0.0069584846,0.23428916647741044,1.8592929599999999,4.215445446536364,0.17597213601750264,0.08147233866618953,-0.16097164,0.15262175,0.31359338999999997,0.293277266917804,0.15417860312895956,1.0678348348696212,0.0004643163399747023,59101199.00480096,1801.1519521165685,35980.860535807384,0.036570871301008744,32813,0,3125,1.8592929599999999
AGR.561,18,-0.0005142696578094051,0.2631916966915246,0.06926986920736349,-1.0729904,1.2084479,-0.007885933,0.2631921991257424,2.2814382999999996,4.591503486859249,0.13818442309916965,0.0773233395242241,-0.18045521,0.17303324,0.35348845,0.3294579826421814,0.17319769213633307,1.2203507557073694,0.0005974785015714466,74582665.89563996,2272.960896462986,38911.654749839465,0.036570871301008744,32813,0,3125,2.2814382999999996
AGR.561,19,-0.000516875426888029,0.25370446335020835,0.0643659547238172,-0.9607277,1.1138129,-0.009741783,0.2537049898682013,2.0745406,4.390189174358066,0.22811736438551983,0.11140664500791786,-0.17488861,0.16375494,0.33864355,0.31715192888625615,0.16777016935885153,1.1919660808677086,0.0032207425949662546,69298434.51031154,2111.9844724585987,38622.5057512037,0.03657198585883213,32812,997.0,3125.0,2.0745406
AGR.561,20,-0.00046733460478468953,0.24700267528504047,0.06101032159796714,-0.9662943,1.0479398,-0.0069584846,0.24700311738842481,2.0142341,4.24261770895815,0.14510586717813118,0.1226081036165989,-0.16561079,0.15911627,0.32472706,0.30817540083064937,0.16446514500171677,1.1214882494359537,0.0021158334507808065,65689619.45246255,2001.9388490068736,40929.11168635089,0.036570871301008744,32813,997,3125,2.0142341
AGR.561,21,-0.0004911702202663581,0.23019122915118428,0.05298800197813304,-0.88279295,1.0145392,-0.009741783,0.23019175316748058,1.89733215,4.407365537816864,0.188157696878519,0.09311271448518266,-0.15911627,0.14983845,0.30895472,0.28822885631213707,0.15132868727854876,1.1305205906341043,0.0009557188865600337,57052068.9214388,1738.7032249851827,34827.35791107937,0.03660134702709292,32813,997,3125,1.89733215
AGR.561,22,-0.0005198994910721361,0.2253093958352223,0.05076432385163289,-0.7677469,0.91433764,-0.008813858,0.22530999566622362,1.68208454,4.058131718907441,0.22996714669404955,0.0758328096810783,-0.15726042,0.1451993,0.30245972,0.28215883834018535,0.1480381975885404,1.009783571470242,0.00200734769723652,54657881.59233588,1665.7386277492421,30614.14030958376,0.03660134702709292,32813,0.0,3125.0,1.68208454
AGR.561,23,-0.0005402317888348776,0.2601885545908628,0.0676980839400824,-1.0061893,1.1156688,-0.0069584846,0.26018911543427037,2.1218581,4.2879149580791855,0.17244256942879851,0.09486752265642284,-0.17859983,0.16653872,0.34513855,0.32485247394281946,0.17282161590917797,1.3308697951364479,0.0018204786170297202,72885922.52040555,2221.3191064368384,51592.286135698814,0.03657198585883213,32812,997.0,3125.0,2.1218581
AGR.561,24,-0.0004802860123003778,0.2709436420546995,0.07341045716986513,-1.0943294,1.3244214,-0.009741783,0.27094406774188423,2.4187507999999998,4.888172717853024,0.17624552344815048,0.18813967349364047,-0.18416643,0.17488861,0.35905504,0.33738533045692437,0.18163778043755635,1.6392412960740506,0.0005191182816678539,79035953.8752573,2408.751489554349,42830.83268334674,0.03657198585883213,32812,997.0,3125.0,2.4187507999999998
AGR.561,25,-0.000524848138885164,0.23679555179735276,0.05607213335101277,-0.88836,1.0136113,-0.008813858,0.23679613344939077,1.9019713,4.280523018829756,0.20811979401233555,0.1859759232319127,-0.16189957,0.1507659,0.31266547,0.2956832311156851,0.15721313223777753,1.1553592549628011,0.0004691010306557075,60369088.57587849,1839.8478780896774,31138.287028716528,0.0366024625137145,32812,997.0,3125.0,1.9019713
AGR.561,26,-0.00047932241045469797,0.23643592432274269,0.05590194631034971,-0.9143381,1.167625,-0.007885933,0.23643641018320946,2.0819631,4.938431433192682,0.18609895733606283,0.10767892521082523,-0.16097164,0.15447712,0.31544876,0.2953850462135435,0.1566901300149291,1.1749577391704067,0.002683785060035187,60189479.91594977,1834.3181030673748,41144.12921277929,0.03660134702709292,32813,0,3125,2.0819631
AGR.561,27,-0.00044115186185846646,0.22720831481339376,0.05162361832034225,-0.8104253,1.2641149,-0.007885933,0.22720874308729289,2.0745402,5.563671902864808,0.21579219434214456,0.14318998039613362,-0.15540504,0.14612722,0.30153226,0.28414947023914394,0.15002169644410374,1.2696921489970432,0.0018410574822345436,55579608.60769293,1693.8805500333087,33673.47177419878,0.03657198585883213,32812,997,3125,2.0745402
AGR.561,28,-0.0005341798416890162,0.22943670689141735,0.05264120246917815,-0.84475374,1.2000976,-0.007885933,0.22943732873549896,2.04485134,5.2306118041650596,0.19632447012412166,0.18348457217762437,-0.1563325,0.14705515,0.30338765,0.2860190342984039,0.15321815254128895,1.211483072220485,0.0008139854939073558,56675265.21292805,1727.2724982606378,33774.2951191533,0.0366024625137145,32812,0.0,3125.0,2.04485134
AGR.561,29,-0.0005345461190814337,0.22919990633091203,0.05253259706209885,-0.9876332,1.1045356,-0.010669708,0.22920052967140428,2.0921688,4.819079613749274,0.24379406241265167,0.1570084783918153,-0.15726042,0.14612722,0.30338764,0.2865804441354012,0.1514500756702629,1.195678791595618,0.0014086539940429072,56558338.08340616,1723.708950487814,35412.641102150774,0.0366024625137145,32812,997.0,3125.0,2.0921688
AGR.561,30,-0.0004986643690174327,0.2267847022270356,0.051431301164205204,-0.88557625,1.099896,-0.007885933,0.22678525046915668,1.98547225,4.849945037098382,0.18525164228212138,0.05010270116014226,-0.15726042,0.1479826,0.30524302000000003,0.2841181706155721,0.1487941990536448,1.1026410528068142,0.0014279178924739787,55372612.89166211,1687.5720130337106,37353.27516565823,0.0366024625137145,32812,997.0,3125.0,1.98547225
AGR.561,31,-0.0005010404464448981,0.2010224821677551,0.04041003833688542,-0.8178477,0.7816644,-0.0069584846,0.20102310657835926,1.5995121,3.8884306053409112,0.15429009113313938,-0.042989082653897004,-0.13777685,0.13221025,0.26998710000000004,0.2529227024581635,0.1298092180199937,0.8890851125108786,0.0019506710883605686,43506822.52375369,1325.9424150845327,34897.890049858965,0.0366024625137145,32812,0.0,3125.0,1.5995121
