dataset,record_id,mean,std,variance,min,max,median,rms,peak_to_peak,crest_factor,skewness,kurtosis,q25,q75,iqr,env_mean,env_std,env_max,env_min,total_power,power_mean,power_std,dominant_freq,data_length,shaftSpeed,samplingRate,range,reconstruction_mse,anomaly
AGR.561,24,-0.0004802860123003,0.2709436420546995,0.0734104571698651,-1.0943294,1.3244214,-0.009741783,0.2709440677418842,2.4187508,4.888172717853024,0.1762455234481504,0.1881396734936404,-0.18416643,0.17488861,0.35905504,0.3373853304569243,0.1816377804375563,1.6392412960740506,0.0005191182816678,79035953.8752573,2408.751489554349,42830.83268334674,0.0365719858588321,32812,997.0,3125.0,2.4187508,0.038783462253060154,False
AGR.561,25,-0.0005248481388851,0.2367955517973527,0.0560721333510127,-0.88836,1.0136113,-0.008813858,0.2367961334493907,1.9019713,4.280523018829756,0.2081197940123355,0.1859759232319127,-0.16189957,0.1507659,0.31266547,0.2956832311156851,0.1572131322377775,1.1553592549628011,0.0004691010306557,60369088.57587849,1839.8478780896771,31138.287028716528,0.0366024625137145,32812,997.0,3125.0,1.9019713,0.033146739488790586,False
AGR.561,26,-0.0004793224104546,0.2364359243227426,0.0559019463103497,-0.9143381,1.167625,-0.007885933,0.2364364101832094,2.0819631,4.938431433192682,0.1860989573360628,0.1076789252108252,-0.16097164,0.15447712,0.31544876,0.2953850462135435,0.1566901300149291,1.1749577391704067,0.0026837850600351,60189479.91594977,1834.3181030673748,41144.12921277929,0.0366013470270929,32813,0.0,3125.0,2.0819631,0.010788538499509979,False
AGR.561,27,-0.0004411518618584,0.2272083148133937,0.0516236183203422,-0.8104253,1.2641149,-0.007885933,0.2272087430872928,2.0745402,5.563671902864808,0.2157921943421445,0.1431899803961336,-0.15540504,0.14612722,0.30153226,0.2841494702391439,0.1500216964441037,1.2696921489970432,0.0018410574822345,55579608.60769293,1693.8805500333087,33673.47177419878,0.0365719858588321,32812,997.0,3125.0,2.0745402,0.07695005138370983,False
AGR.561,28,-0.000534179841689,0.2294367068914173,0.0526412024691781,-0.84475374,1.2000976,-0.007885933,0.2294373287354989,2.04485134,5.23061180416506,0.1963244701241216,0.1834845721776243,-0.1563325,0.14705515,0.30338765,0.2860190342984039,0.1532181525412889,1.211483072220485,0.0008139854939073,56675265.21292805,1727.2724982606378,33774.2951191533,0.0366024625137145,32812,0.0,3125.0,2.04485134,0.023684765445792136,False
AGR.561,29,-0.0005345461190814,0.229199906330912,0.0525325970620988,-0.9876332,1.1045356,-0.010669708,0.2292005296714042,2.0921688,4.819079613749274,0.2437940624126516,0.1570084783918153,-0.15726042,0.14612722,0.30338764,0.2865804441354012,0.1514500756702629,1.195678791595618,0.0014086539940429,56558338.08340616,1723.708950487814,35412.641102150774,0.0366024625137145,32812,997.0,3125.0,2.0921688,0.0033523061011239523,False
AGR.561,30,-0.0004986643690174,0.2267847022270356,0.0514313011642052,-0.88557625,1.099896,-0.007885933,0.2267852504691566,1.98547225,4.849945037098382,0.1852516422821213,0.0501027011601422,-0.15726042,0.1479826,0.30524302,0.2841181706155721,0.1487941990536448,1.1026410528068142,0.0014279178924739,55372612.89166211,1687.5720130337106,37353.27516565823,0.0366024625137145,32812,997.0,3125.0,1.98547225,0.003361158116320287,False
AGR.561,31,-0.0005010404464448,0.2010224821677551,0.0404100383368854,-0.8178477,0.7816644,-0.0069584846,0.2010231065783592,1.5995121,3.8884306053409112,0.1542900911331393,-0.042989082653897,-0.13777685,0.13221025,0.2699871,0.2529227024581635,0.1298092180199937,0.8890851125108786,0.0019506710883605,43506822.52375369,1325.9424150845327,34897.890049858965,0.0366024625137145,32812,0.0,3125.0,1.5995121,0.030412489225963735,False
AGR.561,32,-0.0005333316777901,0.2286245734080158,0.0522691955659972,-0.7881584,1.0869069,-0.009741783,0.2286251954808913,1.8750653,4.754099379614723,0.2105335906117972,0.1632154458668431,-0.1563325,0.14612722,0.30245972,0.2854094888163029,0.1519213586337993,1.139479477838379,0.0014544972350948,56274751.43400167,1715.0661780446687,33822.576897855346,0.0365719858588321,32812,997.0,3125.0,1.8750653,0.013381027211863733,False
AGR.561,33,-0.0005302497512114,0.2468325882211476,0.0609263266079506,-0.8549595,1.0961852,-0.008813858,0.2468331577660288,1.9511447,4.440996541635891,0.2050138685071845,0.0824975755789911,-0.17117739,0.1600442,0.33122159,0.308776761455538,0.1628184437681221,1.2291162288084858,0.0013874114114488,65595251.905304775,1999.1238542394483,35553.57574322204,0.0365719858588321,32812,997.0,3125.0,1.9511447,0.013804137584352599,False
AGR.561,34,-0.0005018878523116,0.2819011952426218,0.0794682838792188,-1.0544343,1.4181285,-0.0115971565,0.2819016420147905,2.4725628,5.030579069580569,0.180484449672372,0.0488646450831726,-0.19344425,0.1834708425,0.3769150925,0.3527254883959889,0.1857997499206608,1.4290715067781652,0.0037139189927611,85557998.59830786,2607.521595706079,44148.52586761115,0.0365719858588321,32812,997.0,3125.0,2.4725628,0.09589887399632413,True
AGR.561,35,-0.0004808523925258,0.2307765750783094,0.0532578276048746,-0.80949736,1.1704087,-0.0069584846,0.2307770760363732,1.97990606,5.071598618467329,0.1813614111619685,0.113141970902169,-0.15818834,0.14983845,0.30802679,0.2887276118806707,0.1521586427596452,1.249696944025244,0.0017909749078452,57342577.478279375,1747.5566841885648,33381.30418307326,0.0366013470270929,32813,0.0,3125.0,1.97990606,0.018354901996912792,False
AGR.561,36,-0.0005320289747264,0.2114272795022461,0.0447014945177209,-0.7733135,0.97742796,-0.0051026344,0.2114279488916989,1.75074146,4.6229836931382895,0.132870669318189,-0.0013440684149426,-0.14612722,0.1396327,0.28575992,0.2657904945402702,0.1369623492143384,0.9802743687052362,0.0010769523737443,48130089.61416741,1466.7994274881116,32612.363444530183,0.0366013470270929,32813,0.0,3125.0,1.75074146,0.028450117881446614,False
AGR.561,37,-0.0004734711542042,0.2267808822860232,0.0514295685704271,-0.8818655,0.9588723,-0.009741783,0.2267813765399641,1.8407378,4.228179203379271,0.1945762482984555,0.0563230826691052,-0.1563325,0.14612722,0.30245972,0.2838699544442593,0.1492555188770594,1.026977639633201,0.0010418054653284,55370721.16590847,1687.514359560785,28167.864921635355,0.0365719858588321,32812,997.0,3125.0,1.8407378,0.05182027625494008,False
AGR.561,38,-0.000489247883989,0.1276230140689777,0.0162876337200504,-0.5524993,0.488482,0.00046396255,0.127623951841112,1.0409813,3.827510376799376,-0.0810354486395696,-0.089358190205794,-0.0867486,0.087676525,0.174425125,0.1608158949591376,0.0819375049972235,0.59630541860014,0.0004687097193995,17535969.537343428,534.4376916171958,10745.227362721338,0.2025783250030476,32812,0.0,3125.0,1.0409813,0.013709370480913119,False
AGR.561,39,-0.0005171275953736,0.3064412636833757,0.0939062480878642,-1.1175241,1.3680282,-0.0060305595,0.3064417000161925,2.4855523,4.464236427117173,0.0925669124887068,-0.027776627858679,-0.21107244,0.2029544125,0.4140268525,0.3839977732248598,0.2008941854465104,1.3823976843753705,0.0025179653171316,101102322.37654932,3081.260586875208,45188.483764211465,0.0365719858588321,32812,997.0,3125.0,2.4855523,0.1331915574777794,True
AGR.561,40,-0.0005067792603788,0.2365855858635238,0.0559727394383868,-0.86794853,0.9839225,-0.007885933,0.2365861286373433,1.85187103,4.158834271759987,0.1903866962062236,0.0261928422473589,-0.16375494,0.15354967,0.31730461,0.2961948830570792,0.1556095313624863,1.066307524114084,0.0018150807979834,60262058.30300756,1836.585953401425,32946.27677563044,0.0365719858588321,32812,0.0,3125.0,1.85187103,0.04255395088759523,False
AGR.561,41,-0.0004958931925804,0.243083421431671,0.0590895497749273,-0.9171214,1.1360803,-0.012525082,0.2430839272452743,2.0532017,4.673613401241797,0.267312767350523,0.1251022487669684,-0.16932201,0.15540504,0.32472705,0.3037699660325919,0.1609445630066556,1.158706088863506,0.0008811938562668,63617689.78582893,1938.8543760157545,41928.62035063421,0.0365719858588321,32812,0.0,3125.0,2.0532017,0.012826117560795672,False
AGR.561,42,-0.0004978727990689,0.2063813124235753,0.0425932461176774,-0.75939703,0.8614545,-0.008813858,0.2063819129550878,1.62085153,4.174079441677948,0.206336434711165,0.0497375095432648,-0.14334345,0.13337016,0.27671361,0.2586943672994286,0.1351442350855491,0.90168654281617,0.0024623828293099,45857320.31151836,1397.5777249639875,26954.217614793528,0.0365719858588321,32812,0.0,3125.0,1.62085153,0.02442033340666554,False
AGR.561,43,-0.0004772592754845,0.2540529751194499,0.0645429141670438,-0.9347491,1.355967,-0.0102057455,0.2540534234043302,2.2907161,5.337330163986635,0.2141875171032446,0.1448281126967958,-0.17488861,0.16282749,0.3377160999999999,0.3171979315610801,0.1687350831656723,1.3825624418546456,0.0015514761716888,69488911.48400219,2117.7895734488047,42634.39243700814,0.0365719858588321,32812,997.0,3125.0,2.2907161,0.06934698578981222,False
AGR.561,44,-0.0004933494397049,0.2725842310633304,0.0743021630243871,-1.0767012,1.3040099,-0.012525082,0.2725846775188524,2.3807111,4.7838708759035535,0.2096853955874082,0.1169006638443015,-0.18509436,0.17581654,0.3609109,0.3401382272321007,0.1814126671760726,1.3054518172016725,0.0017665570820638,79996002.47468099,2438.010559389278,50444.82760852462,0.0365719858588321,32812,0.0,3125.0,2.3807111,0.0329243665464782,False
AGR.561,45,-0.0005114172084176,0.2231335083712147,0.0497885625580469,-0.80114746,1.1193795,-0.008813858,0.2231340944490734,1.92052696,5.016622416057889,0.2268373880877797,0.1427224132618958,-0.1535492,0.142416,0.2959652,0.2789087325905674,0.1476052304138818,1.1310679749413624,0.0012084268791311,53604009.45770394,1633.6708965532105,29163.71265540412,0.0366024625137145,32812,0.0,3125.0,1.92052696,0.014118668374095178,False
AGR.561,46,-0.0005353916789138,0.2347045653481551,0.0550862329952664,-0.9412441,1.0896907,-0.0051026344,0.2347051759964322,2.0309348,4.642806428847416,0.1306386662079867,0.0765716174453041,-0.16097164,0.15354967,0.31452131,0.2933227046730934,0.1553529644327521,1.1031381833839002,0.0043072253726646,59311268.38254758,1807.5539689314476,31792.56968642605,0.0366013470270929,32813,0.0,3125.0,2.0309348,0.015214244432286314,False
AGR.561,47,-0.0005782321590393,0.257966032737695,0.0665464740464255,-0.9310384,1.166697,-0.007885933,0.2579666807920264,2.0977354000000004,4.522665471439681,0.222940028556911,0.1982950490401802,-0.17488861,0.16561079,0.3404994,0.3211731175424541,0.173034998842726,1.2098665047606565,0.0023634570156134,71646113.57813643,2183.533877183239,35380.78112764208,0.0365719858588321,32812,0.0,3125.0,2.0977354000000004,0.006331092147866708,False
AGR.561,48,-0.000479831531105,0.2297273891052378,0.0527746733051093,-0.8289814,1.1323686,-0.009741783,0.2297278902166813,1.96135,4.929173375213346,0.2288236323347265,0.0992502187137231,-0.15911627,0.14891052,0.30802679,0.2875531751195641,0.1512043264168529,1.1844605069843197,0.0031323572999676,56822367.58484013,1731.702909969833,29151.1506394795,0.0365708713010087,32813,0.0,3125.0,1.96135,0.009767593372400626,False
AGR.561,49,-0.0005280705225451,0.2732000828639225,0.0746382852768541,-1.1119576,1.2529817,-0.0060305595,0.2732005932192149,2.3649393,4.586306659278054,0.1068826546762362,0.0209412366212378,-0.18694973,0.17952776,0.36647749,0.3421953561306656,0.1793855837428949,1.2976331794259732,0.0039887706535631,80357919.06499499,2449.0405664084783,50844.43565923141,0.0366024625137145,32812,0.0,3125.0,2.3649393,0.018253977580377452,False
AGR.561,50,-0.0004682096628093,0.0128558604079573,0.0001652731468288,-0.054275513,0.055203438,-0.00046396255,0.0128643836664347,0.1094789509999999,4.291184049806799,-0.0024174803551518,0.0696992731402672,-0.008813858,0.00788641,0.016700268,0.0160893667603278,0.0084792564196936,0.0626778658581707,0.0004642268392989,178173.60766170034,5.430135549850675,25.12369020959229,0.3037608192124832,32812,997.0,3125.0,0.1094789509999999,0.21182039402001823,True
AGR.561,51,-0.0005259512850984,0.2522052644007903,0.0636074953914725,-0.8902154,1.1444306,-0.007885933,0.2522058128121293,2.034646,4.5376852628392745,0.1773464817792864,0.100662306932532,-0.17117739,0.16282749,0.33400488,0.3146325854276421,0.1679928672524193,1.2227921484133668,0.0007845280811407,68481866.64358781,2087.0982153964346,31534.575986239128,0.0365719858588321,32812,997.0,3125.0,2.034646,0.00910622140368112,False
AGR.561,52,-0.0005135379652108,0.24378394575032,0.059430612205595,-0.9718609,1.2232928,-0.0069584846,0.2437844866410426,2.1951537,5.017927173525286,0.1845179451538784,0.1468992726800042,-0.16746616,0.15726042,0.32472658,0.3043456868624111,0.1619728090104934,1.2266795235592405,0.0024805083992795,63984906.10070375,1950.0459009113663,30098.772022029327,0.0366024625137145,32812,0.0,3125.0,2.1951537,0.022277800730679764,False
AGR.561,53,-0.0005051657079556,0.2485935254178796,0.0617987408796899,-1.038662,1.125874,-0.007885933,0.248594038689753,2.164536,4.5289662050388015,0.1658101132280151,0.0764455998682689,-0.17117739,0.16282749,0.33400488,0.3110759189397351,0.1637971599496518,1.2016814480138576,0.0014020004230343,66538544.56206981,2027.810458113242,38167.25224214095,0.2939079023557736,32813,0.0,3125.0,2.164536,0.007789620343407475,False
AGR.561,54,-0.0004552625908298,0.2812436361450841,0.0790979828721084,-1.0405173,1.303083,-0.009741783,0.2812440046225609,2.3436003000000003,4.63328276721412,0.1809446128650772,0.1638776125486352,-0.19344425,0.18231106,0.37575531,0.350022109805426,0.1888933446567186,1.4639802451884851,0.0009441126572736,85164465.1802018,2595.4489129370004,37469.87669107312,0.0365403955749245,32813,0.0,3125.0,2.3436003000000003,0.044076239339846036,False
AGR.561,55,-0.000519191495581,0.2632234474580677,0.0692865832917101,-1.0637121,1.1323686,-0.007885933,0.2632239594936586,2.1960807,4.301920699689498,0.1675666448090058,0.1342282145435689,-0.17952728,0.16932201,0.34884929,0.3287200156486787,0.1746899752566294,1.2010017094603886,0.0015515952799189,74600667.30936839,2273.509502616901,41677.8718568157,0.0365708713010087,32813,997.0,3125.0,2.1960807,0.0017003478217342799,False
AGR.561,56,-0.0004337432743577,0.23056809339085,0.0531616456898917,-0.9458828,1.0915465,-0.007885933,0.2305685013680745,2.0374293,4.734152729116623,0.1983555100898171,0.1446671926239169,-0.15818834,0.14891052,0.30709886,0.2882503902320963,0.1524309418853525,1.2171538499800312,0.0010375128749725,57238972.69649948,1744.39925323803,32365.68139536152,0.0366013470270929,32813,0.0,3125.0,2.0374293,0.006148110915306311,False
AGR.561,57,-0.0004943366241642,0.2797758580500355,0.0782745307476336,-1.1212354,1.3002992,-0.008813858,0.2797762947719688,2.4215346,4.647638932597225,0.1406832977276655,0.0505353846166172,-0.19158888,0.18323898,0.37482786,0.3496967710944989,0.1850985525336349,1.3038000717491651,0.0032826442705269,84277900.01781042,2568.4301958921897,41772.95764752887,0.0365708713010087,32813,0.0,3125.0,2.4215346,0.037083822431464616,False
AGR.561,58,-0.0004997951678151,0.2130867808514575,0.045405976173637,-0.8911433,1.085979,-0.0051026344,0.2130873669855791,1.9771223,5.0964025477563615,0.1457374863167347,0.0731253350210487,-0.1451993,0.1396327,0.284832,0.2666628893591632,0.1403677508249555,1.2301588140786426,0.0016584697364827,48885584.465903424,1489.8690864898033,24011.92374249328,0.0366024625137145,32812,0.0,3125.0,1.9771223,0.024927174590862945,False
AGR.561,59,-0.0004548940682753,0.2220802399670075,0.0493196329838036,-0.8280535,1.0683513,-0.007885933,0.2220807058535634,1.8964048,4.810644382157422,0.2328631986466775,0.1362090831667068,-0.15262175,0.142416,0.29503775,0.2776831332101322,0.1467363262511864,1.118166769211902,0.0013918807832317,53099088.25141067,1618.2825872062256,27443.967947406225,0.0366024625137145,32812,0.0,3125.0,1.8964048,0.007713653031227734,False
AGR.561,60,-0.0004838749985615,0.2392914677804395,0.0572604065525171,-0.9403162,1.0163951,-0.009741783,0.2392919570055194,1.9567113,4.247510500223608,0.2421953425201493,0.1851762775402385,-0.16282701,0.15354967,0.3163766799999999,0.2983083855441918,0.1597909708152069,1.0975116473801585,0.0007774544333126,61652129.22870036,1878.8934028799672,36384.48139715905,0.0366013470270929,32813,0.0,3125.0,1.9567113,0.030371765566150077,False
AGR.561,61,-0.0005154048795638,0.2986785200095936,0.0892088583151212,-1.1230907,1.2594762,-0.008813858,0.2986789647051012,2.3825669,4.21682257149758,0.1660191882549682,0.1448798674125537,-0.20457792,0.1925168,0.39709472,0.3717272807781187,0.2005911537621943,1.32076436200363,0.003273191788701,96044982.18672664,2927.129775287292,39577.11131366764,0.0365719858588321,32812,0.0,3125.0,2.3825669,0.0649657941236404,False
AGR.561,62,-0.0004952987479489,0.2078243158039919,0.0431909462393973,-0.85310364,0.9523778,-0.004175186,0.207824906015249,1.80548144,4.582597044120015,0.1112576084936295,0.0111488704196056,-0.142416,0.13777685,0.28019285,0.2604500833606876,0.1361906453360704,0.9589103739049052,0.0008009871567723,46503652.27565017,1417.2325686663876,21166.53557494381,0.0366013470270929,32813,0.0,3125.0,1.80548144,0.037914137076544376,False
AGR.561,63,-0.0004903798780202,0.2285870206573334,0.0522520260129961,-0.8753705,1.044229,-0.007885933,0.2285875466542762,1.9195995,4.568179742439461,0.1692457636394664,0.0589940331167144,-0.15818834,0.1507659,0.30895424,0.2862940925907721,0.1501332214829347,1.0704240787624135,0.0023217356660059,56256218.88417895,1714.5013679196315,38955.78567352714,0.0366024625137145,32812,0.0,3125.0,1.9195995,0.015123032861509178,False
AGR.561,64,-0.000483253205952,0.2366393268800466,0.0559981710262415,-0.8549595,1.1871085,-0.008813858,0.2366398203175083,2.042068,5.016520458844216,0.180719791469051,0.1629947760464603,-0.16097164,0.15262175,0.3135933899999999,0.2958049266931247,0.1565120366172323,1.189592690066901,0.0024199541939994,60289413.56956546,1837.4196504195247,41174.3304555869,0.0365719858588321,32812,0.0,3125.0,2.042068,0.018367963877796174,False
AGR.561,65,-0.0004862778251165,0.2881545608290102,0.0830330509265597,-1.0590734,1.4079232,-0.008813858,0.2881549711399804,2.4669966,4.885993097499111,0.1610464600718259,0.0504555413230023,-0.1980834,0.18787766,0.3859610599999999,0.3600289171350831,0.1909070903496835,1.4091382759910036,0.0029777045802393,89401356.72865812,2724.571259216107,44695.44779061169,0.0365708713010087,32813,0.0,3125.0,2.4669966,0.1011125635496029,True
AGR.561,66,-0.0005173239202983,0.2387239519814214,0.056989125249628,-0.9338217,1.20752,-0.009741783,0.2387245125111087,2.1413417,5.058215376788378,0.2189489999636646,0.1828057096558923,-0.16375494,0.15262175,0.31637669,0.297862378177217,0.1589230058547442,1.228250966146458,0.0013430960621035,61360078.61465544,1869.9929483636197,30101.445664250336,0.0365708713010087,32813,0.0,3125.0,2.1413417,0.01610611513482851,False
AGR.561,67,-0.0005234066517905,0.3308320278914772,0.1094498306787871,-1.2065921,1.4589515,-0.0069584846,0.3308324419299146,2.6655436,4.40994084948015,0.0863630467944826,-0.0765075449269598,-0.23055601,0.22406149,0.4546175,0.416448321233392,0.2132386502435814,1.7419460200771553,0.0008335891691956,117836975.45188296,3591.2768332281776,69684.74898913682,0.2935511398268926,32812,997.0,3125.0,2.6655436,0.3144469442257435,True
AGR.561,68,-0.0004507094647126,0.2202107513150931,0.0484927749947577,-0.9291825,1.1833978,-0.0051026344,0.220211212552357,2.1125803000000003,5.3739216377033365,0.1494147327106425,0.0776050535815815,-0.15169382,0.14334393,0.29503775,0.275714740071255,0.1448003270148844,1.1916932419384865,0.0011529215902898,52208866.25082096,1591.1515985255687,40206.63524591766,0.0366024625137145,32812,997.0,3125.0,2.1125803000000003,0.03439429797047357,False
AGR.561,69,-0.0005009258510956,0.2118422665930265,0.0448771459152709,-0.80393076,1.03124,-0.007885933,0.2118428588411212,1.83517076,4.867947900823099,0.2251391870201014,0.1437515659097785,-0.14612722,0.13592148,0.2820487,0.2652240567468186,0.1393224402036656,1.0796289156704006,0.0026563061031594,48316232.56761406,1472.5171451790218,38475.52175789547,0.0366024625137145,32812,0.0,3125.0,1.83517076,0.023170782339454764,False
AGR.561,70,-0.0005338660629201,0.2455353163982485,0.060287591598788,-0.9950557,1.1462855,-0.007885933,0.2455358967885574,2.1413412000000003,4.668504748155503,0.1915739988416327,0.1506260852567389,-0.16746616,0.15911627,0.32658243,0.3066329245110221,0.1629469785432273,1.2131279083052664,0.0014607965684289,64911532.86382277,1978.226095261719,38172.96810807757,0.0365708713010087,32813,0.0,3125.0,2.1413412000000003,0.009287000394481038,False
AGR.561,71,-0.0004317829564852,0.0030715035664845,9.434134158927375e-06,-0.016236305,0.010669708,-0.00046396255,0.0031017044798688,0.026906013,3.4399498950496863,-0.2772821996715868,0.2918614622185203,-0.002319336,0.0013918877,0.0037112237,0.0038427015153901,0.0020708331422362,0.0184542149780814,0.0004639625618809,10358.400809395687,0.3156797857372287,9.905710760998764,0.3563221893761619,32813,0.0,3125.0,0.026906013,0.17269249046873694,True
AGR.561,72,-0.0004774863878321,0.2745983800152333,0.0754042703069904,-1.0767012,1.397717,-0.008813858,0.274598795154387,2.4744182,5.09003325820918,0.1419382779319378,0.0741416574027384,-0.18880558,0.18045521,0.36926079,0.3428139698723267,0.182448212336871,1.4271727324499637,0.0009266264567597,81182544.730641,2474.1723982275084,53995.78291741603,0.0365719858588321,32812,0.0,3125.0,2.4744182,0.07494707588592919,False
AGR.561,73,-0.0005057613830275,0.2043533223496587,0.0417602803553435,-0.77702475,0.8790822,-0.007885933,0.2043539482122137,1.65610695,4.301762739064415,0.1936713152064846,0.0414954350179721,-0.14056015,0.1340661,0.2746262499999999,0.2564998861460125,0.1331488683802984,1.017848820723309,0.0005193672105847,44960535.11910448,1370.2467121511786,39285.5707377852,0.0366024625137145,32812,0.0,3125.0,1.65610695,0.03929914930752751,False
AGR.561,74,-0.0005189083811806,0.2606480254400696,0.0679373931658071,-0.97371674,1.1156688,-0.007885933,0.2606485419712054,2.08938554,4.280356957159772,0.1536939278000672,0.2509850590851652,-0.17303276,0.16653872,0.33957148,0.3232652899301206,0.1771287863871923,1.229066750461457,0.0025541795516458,73143545.06142613,2229.17057970944,43107.816088333486,0.0365719858588321,32812,0.0,3125.0,2.08938554,0.0019071086815613627,False
AGR.561,75,-0.0005150077985462,0.2450280487459345,0.06003874467224,-1.0776291,1.126802,-0.010669708,0.2450285899752774,2.2044311,4.598655202291662,0.2366343577515694,0.1761543279754067,-0.16839409,0.15447712,0.3228712099999999,0.3059684297925236,0.162668593401076,1.126838036987093,0.0010374647468481,64639639.77070335,1969.9999930118047,33861.36559192251,0.0366024625137145,32812,997.0,3125.0,2.2044311,0.01337449204914495,False
AGR.561,76,-0.0004539313547756,0.2421429675010855,0.0586332167102317,-0.92454386,1.1657691,-0.007885933,0.2421433929800824,2.09031296,4.8143750100003375,0.1947672232701638,0.1937892417529769,-0.16375494,0.15540504,0.31915998,0.3016854382743241,0.1620263427654087,1.297854934415586,0.0017917868313012,63126346.21993392,1923.879867729304,30477.65921038257,0.0366024625137145,32812,998.0,3125.0,2.09031296,0.01583699354022134,False
AGR.561,77,-0.0005010404464448,0.2010224821677551,0.0404100383368854,-0.8178477,0.7816644,-0.0069584846,0.2010231065783592,1.5995121,3.8884306053409112,0.1542900911331393,-0.042989082653897,-0.13777685,0.13221025,0.2699871,0.2529227024581635,0.1298092180199937,0.8890851125108786,0.0019506710883605,43506822.52375369,1325.9424150845327,34897.890049858965,0.0366024625137145,32812,0.0,3125.0,1.5995121,0.030412489225963735,False
AGR.561,78,-0.000515544714868,0.2109594786628478,0.0445039016377005,-0.8865042,1.289166,-0.0069584846,0.210960108608366,2.1756702,6.110946797023387,0.2079564034039423,0.1061443846440246,-0.14705467,0.13592148,0.28297615,0.2642721449626261,0.1384496288158959,1.3003898196678052,0.000607461521704,47914403.570690125,1460.270741518046,35783.09995853168,0.0366024625137145,32812,0.0,3125.0,2.1756702,0.24509784899984127,True
AGR.561,79,-0.0005091261949669,0.2259576076888007,0.051056840472446,-0.8410425,0.97742796,-0.010669708,0.2259581812679691,1.81847046,4.325702900046116,0.2458581834759497,0.1734425424272236,-0.15447712,0.14334393,0.29782105,0.2821456942544282,0.1500258223375601,1.095648311025517,0.0013965107364824,54972820.245064445,1675.3366118631166,35009.3133373167,0.0366013470270929,32813,0.0,3125.0,1.81847046,0.03804984661283647,False
AGR.561,80,-0.0004935477838138,0.2687234945194542,0.0722123165067471,-1.1973143,1.1620584,-0.0069584846,0.2687239477533814,2.3593727,4.324357429678976,0.1251650533520474,0.1274175082042812,-0.18231106,0.17396069,0.35627175,0.3352972088675482,0.17888727822512,1.2320833259840192,0.0020953153952378,77746016.77977133,2369.438521875269,41108.53845593376,0.0365719858588321,32812,997.0,3125.0,2.3593727,0.011115173076236804,False
AGR.561,81,-0.0005189378136093,0.2330278687720378,0.054301987624438,-0.8892875,1.0961852,-0.007885933,0.2330284465915963,1.9854727,4.704083196851777,0.1858738296174985,0.1063651780581627,-0.16004372,0.15169382,0.31173754,0.291582266219857,0.1535709118486072,1.261288161456065,0.0005278008753494,58463294.64194607,1781.7656540883236,40392.95609049714,0.0366024625137145,32812,0.0,3125.0,1.9854727,0.01114603600545772,False
AGR.561,82,-0.0004857695052677,0.2318285856565771,0.0537444931275289,-0.8735151,1.0460849,-0.008813858,0.2318290945924199,1.9196,4.512310682311588,0.2469461964533545,0.1695118333038419,-0.16004372,0.14891052,0.30895424,0.2893829107967656,0.1540998155932099,1.1819287773792224,0.0025148102026317,57866571.942285694,1763.525795943245,30612.820717631617,0.0366013470270929,32813,0.0,3125.0,1.9196,0.022506240829618353,False
AGR.561,83,-0.00049221775215,0.2127191781145577,0.0452494487377329,-0.8280535,1.1082463,-0.0060305595,0.2127197475930443,1.9362998,5.2098891266089415,0.1816860567593086,0.0584257967867776,-0.14705467,0.13777685,0.28483152,0.2663866060984913,0.1397759487362136,1.1232267460814278,0.0017133207937368,48720024.16640186,1484.778111309599,30714.73844098812,0.0366013470270929,32813,998.0,3125.0,1.9362998,0.03834905277858573,False
AGR.561,84,-0.0004507094647126,0.2202107513150931,0.0484927749947577,-0.9291825,1.1833978,-0.0051026344,0.220211212552357,2.1125803000000003,5.3739216377033365,0.1494147327106425,0.0776050535815815,-0.15169382,0.14334393,0.29503775,0.275714740071255,0.1448003270148844,1.1916932419384865,0.0011529215902898,52208866.25082096,1591.1515985255687,40206.63524591766,0.0366024625137145,32812,997.0,3125.0,2.1125803000000003,0.03439429797047357,False
AGR.561,85,-0.0004781925505973,0.2475326700716237,0.0612724227527873,-0.9421716,1.2028813,-0.007885933,0.2475331319660113,2.1450529,4.859475943467507,0.1941549372253385,0.1962951666570762,-0.16839409,0.15911627,0.32751036,0.3088018584681505,0.1648832411943244,1.2232792181589032,0.0017609882269304,65967811.9591244,2010.4782384226623,39493.56814373301,0.0365719858588321,32812,0.0,3125.0,2.1450529,0.0158273693287544,False
AGR.561,86,-0.0004539900697153,0.2510795769668663,0.0630409539698605,-0.9523773,1.0358787,-0.0069584846,0.2510799874080845,1.988256,4.12569201828248,0.196179774887868,0.1110940657235541,-0.17303276,0.16282749,0.3358602499999999,0.3138057951971589,0.1661566634663559,1.1581302537014695,0.0010375879754692,67871836.7362113,2068.506544441402,34232.7345115474,0.0365719858588321,32812,0.0,3125.0,1.988256,0.015172691031971663,False
AGR.561,87,-0.0004999920848505,0.2485861417635901,0.0617950698769077,-1.0739179,1.2501988,-0.009741783,0.2485866445909607,2.3241167000000003,5.029227543809328,0.1902216529126499,0.1013150604876558,-0.16932201,0.1600442,0.32936621,0.3106686241028196,0.1645460292561364,1.278724241729636,0.0006720974501652,66534586.42005037,2027.6898308612551,42241.77105210808,0.0365708713010087,32813,0.0,3125.0,2.3241167000000003,0.022395626366311722,False
